# feature	class	assembly	assembly_unit	seq_type	chromosome	genomic_accession	start	end	strand	product_accession	non-redundant_refseq	related_accession	name	symbol	GeneID	locus_tag	feature_interval_length	product_length	attributes
gene	pseudogene	GCF_000006885.1	Primary Assembly	chromosome		NC_003028.3	91769	91924	+							SP_RS00445	156		partial;pseudo;old_locus_tag=SP_0086
CDS	without_protein	GCF_000006885.1	Primary Assembly	chromosome		NC_003028.3	91769	91924	+				IS630 transposase-related protein			SP_RS00445	156		partial;pseudo
gene	pseudogene	GCF_000006885.1	Primary Assembly	chromosome		NC_003028.3	92028	92165	-							SP_RS12585	138		partial;pseudo;old_locus_tag=SP_0087
CDS	without_protein	GCF_000006885.1	Primary Assembly	chromosome		NC_003028.3	92028	92165	-				IS630 family transposase			SP_RS12585	138		partial;pseudo
gene	protein_coding	GCF_000006885.1	Primary Assembly	chromosome		NC_003028.3	92245	92505	+							SP_RS00450	261		old_locus_tag=SP_0088
CDS	with_protein	GCF_000006885.1	Primary Assembly	chromosome		NC_003028.3	92245	92505	+	WP_000148260.1	WP_000148260.1		hypothetical protein			SP_RS00450	261	86	
gene	protein_coding	GCF_000006885.1	Primary Assembly	chromosome		NC_003028.3	92459	92680	+							SP_RS00455	222		
CDS	with_protein	GCF_000006885.1	Primary Assembly	chromosome		NC_003028.3	92459	92680	+	WP_001808767.1	WP_001808767.1		hypothetical protein			SP_RS00455	222	73	
gene	protein_coding	GCF_000006885.1	Primary Assembly	chromosome		NC_003028.3	92999	93928	+							SP_RS00460	930		old_locus_tag=SP_0090
CDS	with_protein	GCF_000006885.1	Primary Assembly	chromosome		NC_003028.3	92999	93928	+	WP_000714582.1	WP_000714582.1		ABC transporter permease			SP_RS00460	930	309	
gene	protein_coding	GCF_000006885.1	Primary Assembly	chromosome		NC_003028.3	93942	94865	+							SP_RS00465	924		old_locus_tag=SP_0091
CDS	with_protein	GCF_000006885.1	Primary Assembly	chromosome		NC_003028.3	93942	94865	+	WP_001075101.1	WP_001075101.1		carbohydrate ABC transporter permease			SP_RS00465	924	307	
gene	protein_coding	GCF_000006885.1	Primary Assembly	chromosome		NC_003028.3	94939	95079	-							SP_RS00470	141		
CDS	with_protein	GCF_000006885.1	Primary Assembly	chromosome		NC_003028.3	94939	95079	-	WP_153231967.1	WP_153231967.1		hypothetical protein			SP_RS00470	141	46	
gene	protein_coding	GCF_000006885.1	Primary Assembly	chromosome		NC_003028.3	95123	96598	+							SP_RS00475	1476		old_locus_tag=SP_0092
CDS	with_protein	GCF_000006885.1	Primary Assembly	chromosome		NC_003028.3	95123	96598	+	WP_000800407.1	WP_000800407.1		ABC transporter substrate-binding protein			SP_RS00475	1476	491	
gene	protein_coding	GCF_000006885.1	Primary Assembly	chromosome		NC_003028.3	96870	97856	+							SP_RS00480	987		old_locus_tag=SP_0095
CDS	with_protein	GCF_000006885.1	Primary Assembly	chromosome		NC_003028.3	96870	97856	+	WP_001030031.1	WP_001030031.1		rhodanese-related sulfurtransferase			SP_RS00480	987	328	
gene	protein_coding	GCF_000006885.1	Primary Assembly	chromosome		NC_003028.3	97916	98041	+							SP_RS13580	126		
CDS	with_protein	GCF_000006885.1	Primary Assembly	chromosome		NC_003028.3	97916	98041	+	WP_001813665.1	WP_001813665.1		hypothetical protein			SP_RS13580	126	41	
gene	protein_coding	GCF_000006885.1	Primary Assembly	chromosome		NC_003028.3	98131	98991	+							SP_RS00485	861		old_locus_tag=SP_0096
CDS	with_protein	GCF_000006885.1	Primary Assembly	chromosome		NC_003028.3	98131	98991	+	WP_001140351.1	WP_001140351.1		DUF4299 family protein			SP_RS00485	861	286	
gene	protein_coding	GCF_000006885.1	Primary Assembly	chromosome		NC_003028.3	99169	100233	-							SP_RS00490	1065		old_locus_tag=SP_0097
CDS	with_protein	GCF_000006885.1	Primary Assembly	chromosome		NC_003028.3	99169	100233	-	WP_000808443.1	WP_000808443.1		DUF6574 domain-containing protein			SP_RS00490	1065	354	
gene	protein_coding	GCF_000006885.1	Primary Assembly	chromosome		NC_003028.3	100296	101207	-							SP_RS00495	912		old_locus_tag=SP_0098
CDS	with_protein	GCF_000006885.1	Primary Assembly	chromosome		NC_003028.3	100296	101207	-	WP_001233696.1	WP_001233696.1		DUF4097 domain-containing protein			SP_RS00495	912	303	
gene	protein_coding	GCF_000006885.1	Primary Assembly	chromosome		NC_003028.3	101200	101793	-							SP_RS00500	594		old_locus_tag=SP_0099
CDS	with_protein	GCF_000006885.1	Primary Assembly	chromosome		NC_003028.3	101200	101793	-	WP_000198689.1	WP_000198689.1		DUF1700 domain-containing protein			SP_RS00500	594	197	
gene	protein_coding	GCF_000006885.1	Primary Assembly	chromosome		NC_003028.3	101780	102106	-							SP_RS00505	327		old_locus_tag=SP_0100
CDS	with_protein	GCF_000006885.1	Primary Assembly	chromosome		NC_003028.3	101780	102106	-	WP_000273863.1	WP_000273863.1		PadR family transcriptional regulator			SP_RS00505	327	108	
gene	protein_coding	GCF_000006885.1	Primary Assembly	chromosome		NC_003028.3	102245	103411	-							SP_RS00510	1167		old_locus_tag=SP_0101
CDS	with_protein	GCF_000006885.1	Primary Assembly	chromosome		NC_003028.3	102245	103411	-	WP_000744897.1	WP_000744897.1		CynX/NimT family MFS transporter			SP_RS00510	1167	388	
gene	protein_coding	GCF_000006885.1	Primary Assembly	chromosome		NC_003028.3	103469	104626	+							SP_RS00515	1158		old_locus_tag=SP_0102
CDS	with_protein	GCF_000006885.1	Primary Assembly	chromosome		NC_003028.3	103469	104626	+	WP_000096186.1	WP_000096186.1		glycosyltransferase family 2 protein			SP_RS00515	1158	385	
gene	protein_coding	GCF_000006885.1	Primary Assembly	chromosome		NC_003028.3	104668	106518	+							SP_RS00520	1851		old_locus_tag=SP_0103
CDS	with_protein	GCF_000006885.1	Primary Assembly	chromosome		NC_003028.3	104668	106518	+	WP_001035700.1	WP_001035700.1		polysaccharide biosynthesis protein			SP_RS00520	1851	616	
gene	protein_coding	GCF_000006885.1	Primary Assembly	chromosome		NC_003028.3	106604	106906	-							SP_RS00525	303		
CDS	with_protein	GCF_000006885.1	Primary Assembly	chromosome		NC_003028.3	106604	106906	-	WP_001855645.1	WP_001855645.1		hypothetical protein			SP_RS00525	303	100	
gene	protein_coding	GCF_000006885.1	Primary Assembly	chromosome		NC_003028.3	106956	107588	-							SP_RS00530	633		old_locus_tag=SP_0104
CDS	with_protein	GCF_000006885.1	Primary Assembly	chromosome		NC_003028.3	106956	107588	-	WP_000200892.1	WP_000200892.1		HAD family hydrolase			SP_RS00530	633	210	
gene	protein_coding	GCF_000006885.1	Primary Assembly	chromosome		NC_003028.3	107610	108482	-					sdaAA		SP_RS00535	873		old_locus_tag=SP_0105
CDS	with_protein	GCF_000006885.1	Primary Assembly	chromosome		NC_003028.3	107610	108482	-	WP_000500038.1	WP_000500038.1		L-serine ammonia-lyase, iron-sulfur-dependent, subunit alpha	sdaAA		SP_RS00535	873	290	
gene	protein_coding	GCF_000006885.1	Primary Assembly	chromosome		NC_003028.3	108491	109162	-					sdaAB		SP_RS00540	672		old_locus_tag=SP_0106
CDS	with_protein	GCF_000006885.1	Primary Assembly	chromosome		NC_003028.3	108491	109162	-	WP_000838912.1	WP_000838912.1		L-serine ammonia-lyase, iron-sulfur-dependent subunit beta	sdaAB		SP_RS00540	672	223	
gene	protein_coding	GCF_000006885.1	Primary Assembly	chromosome		NC_003028.3	109404	109991	+							SP_RS00545	588		old_locus_tag=SP_0107
CDS	with_protein	GCF_000006885.1	Primary Assembly	chromosome		NC_003028.3	109404	109991	+	WP_000836442.1	WP_000836442.1		LysM peptidoglycan-binding domain-containing protein			SP_RS00545	588	195	
gene	pseudogene	GCF_000006885.1	Primary Assembly	chromosome		NC_003028.3	110043	110369	-							SP_RS00550	327		partial;pseudo;old_locus_tag=SP_0108
CDS	without_protein	GCF_000006885.1	Primary Assembly	chromosome		NC_003028.3	110043	110369	-				DNA-binding protein			SP_RS00550	327		partial;pseudo
gene	protein_coding	GCF_000006885.1	Primary Assembly	chromosome		NC_003028.3	110794	111081	+							SP_RS00555	288		old_locus_tag=SP_0109
CDS	with_protein	GCF_000006885.1	Primary Assembly	chromosome		NC_003028.3	110794	111081	+	WP_001230165.1	WP_001230165.1		lactococcin 972 family bacteriocin			SP_RS00555	288	95	
gene	protein_coding	GCF_000006885.1	Primary Assembly	chromosome		NC_003028.3	111133	113241	+							SP_RS00560	2109		old_locus_tag=SP_0110
CDS	with_protein	GCF_000006885.1	Primary Assembly	chromosome		NC_003028.3	111133	113241	+	WP_000724262.1	WP_000724262.1		bacteriocin-associated integral membrane family protein			SP_RS00560	2109	702	
gene	protein_coding	GCF_000006885.1	Primary Assembly	chromosome		NC_003028.3	113238	113879	+							SP_RS00565	642		old_locus_tag=SP_0111
CDS	with_protein	GCF_000006885.1	Primary Assembly	chromosome		NC_003028.3	113238	113879	+	WP_000571329.1	WP_000571329.1		ABC transporter ATP-binding protein			SP_RS00565	642	213	
gene	protein_coding	GCF_000006885.1	Primary Assembly	chromosome		NC_003028.3	114086	114892	+							SP_RS00570	807		old_locus_tag=SP_0112
CDS	with_protein	GCF_000006885.1	Primary Assembly	chromosome		NC_003028.3	114086	114892	+	WP_001038481.1	WP_001038481.1		ABC transporter substrate-binding protein			SP_RS00570	807	268	
gene	pseudogene	GCF_000006885.1	Primary Assembly	chromosome		NC_003028.3	114909	115301	+							SP_RS00575	393		partial;pseudo;old_locus_tag=SP_0113
CDS	without_protein	GCF_000006885.1	Primary Assembly	chromosome		NC_003028.3	114909	115301	+				argininosuccinate synthase domain-containing protein			SP_RS00575	393		partial;pseudo
gene	pseudogene	GCF_000006885.1	Primary Assembly	chromosome		NC_003028.3	115515	115841	-							SP_RS00580	327		partial;pseudo;old_locus_tag=SP_0114
CDS	without_protein	GCF_000006885.1	Primary Assembly	chromosome		NC_003028.3	115515	115841	-				DNA-binding protein			SP_RS00580	327		partial;pseudo
gene	protein_coding	GCF_000006885.1	Primary Assembly	chromosome		NC_003028.3	116593	116973	+							SP_RS00585	381		old_locus_tag=SP_0115
CDS	with_protein	GCF_000006885.1	Primary Assembly	chromosome		NC_003028.3	116593	116973	+	WP_000424421.1	WP_000424421.1		SP_0115 family bacteriocin-like peptide			SP_RS00585	381	126	
gene	protein_coding	GCF_000006885.1	Primary Assembly	chromosome		NC_003028.3	116975	117172	+							SP_RS13210	198		
CDS	with_protein	GCF_000006885.1	Primary Assembly	chromosome		NC_003028.3	116975	117172	+	WP_050254800.1	WP_050254800.1		hypothetical protein			SP_RS13210	198	65	
gene	protein_coding	GCF_000006885.1	Primary Assembly	chromosome		NC_003028.3	117631	117870	+							SP_RS00590	240		old_locus_tag=SP_0116
CDS	with_protein	GCF_000006885.1	Primary Assembly	chromosome		NC_003028.3	117631	117870	+	WP_000770311.1	WP_000770311.1		hypothetical protein			SP_RS00590	240	79	
gene	protein_coding	GCF_000006885.1	Primary Assembly	chromosome		NC_003028.3	117889	118134	+							SP_RS12590	246		
CDS	with_protein	GCF_000006885.1	Primary Assembly	chromosome		NC_003028.3	117889	118134	+	WP_000058766.1	WP_000058766.1		hypothetical protein			SP_RS12590	246	81	
gene	protein_coding	GCF_000006885.1	Primary Assembly	chromosome		NC_003028.3	118423	120657	+					pspA		SP_RS00595	2235		old_locus_tag=SP_0117
CDS	with_protein	GCF_000006885.1	Primary Assembly	chromosome		NC_003028.3	118423	120657	+	WP_001035362.1	WP_001035362.1		pneumococcal surface protein A	pspA		SP_RS00595	2235	744	
gene	protein_coding	GCF_000006885.1	Primary Assembly	chromosome		NC_003028.3	121058	122179	+					mnmA		SP_RS00600	1122		old_locus_tag=SP_0118
CDS	with_protein	GCF_000006885.1	Primary Assembly	chromosome		NC_003028.3	121058	122179	+	WP_001282969.1	WP_001282969.1		tRNA 2-thiouridine(34) synthase MnmA	mnmA		SP_RS00600	1122	373	
gene	protein_coding	GCF_000006885.1	Primary Assembly	chromosome		NC_003028.3	122320	122775	+							SP_RS00605	456		old_locus_tag=SP_0119
CDS	with_protein	GCF_000006885.1	Primary Assembly	chromosome		NC_003028.3	122320	122775	+	WP_000193635.1	WP_000193635.1		NUDIX hydrolase			SP_RS00605	456	151	
gene	protein_coding	GCF_000006885.1	Primary Assembly	chromosome		NC_003028.3	122785	124698	+					mnmG		SP_RS00610	1914		old_locus_tag=SP_0120
CDS	with_protein	GCF_000006885.1	Primary Assembly	chromosome		NC_003028.3	122785	124698	+	WP_000220964.1	WP_000220964.1		tRNA uridine-5-carboxymethylaminomethyl(34) synthesis enzyme MnmG	mnmG		SP_RS00610	1914	637	
gene	protein_coding	GCF_000006885.1	Primary Assembly	chromosome		NC_003028.3	124830	124979	-							SP_RS13215	150		
CDS	with_protein	GCF_000006885.1	Primary Assembly	chromosome		NC_003028.3	124830	124979	-	WP_001809448.1	WP_001809448.1		hypothetical protein			SP_RS13215	150	49	
gene	protein_coding	GCF_000006885.1	Primary Assembly	chromosome		NC_003028.3	125051	126730	-					rnjA		SP_RS00620	1680		old_locus_tag=SP_0121
CDS	with_protein	GCF_000006885.1	Primary Assembly	chromosome		NC_003028.3	125051	126730	-	WP_000331980.1	WP_000331980.1		ribonuclease J1	rnjA		SP_RS00620	1680	559	
gene	protein_coding	GCF_000006885.1	Primary Assembly	chromosome		NC_003028.3	126732	126965	-							SP_RS00625	234		old_locus_tag=SP_0122
CDS	with_protein	GCF_000006885.1	Primary Assembly	chromosome		NC_003028.3	126732	126965	-	WP_000639589.1	WP_000639589.1		DNA-dependent RNA polymerase subunit epsilon			SP_RS00625	234	77	
gene	protein_coding	GCF_000006885.1	Primary Assembly	chromosome		NC_003028.3	127245	127460	+							SP_RS00630	216		
CDS	with_protein	GCF_000006885.1	Primary Assembly	chromosome		NC_003028.3	127245	127460	+	WP_000282479.1	WP_000282479.1		hypothetical protein			SP_RS00630	216	71	
gene	protein_coding	GCF_000006885.1	Primary Assembly	chromosome		NC_003028.3	127783	127935	-					cibB		SP_RS00635	153		old_locus_tag=SP_0124
CDS	with_protein	GCF_000006885.1	Primary Assembly	chromosome		NC_003028.3	127783	127935	-	WP_000974047.1	WP_000974047.1		fratricide two-peptide bacteriocin subunit CibB	cibB		SP_RS00635	153	50	
gene	protein_coding	GCF_000006885.1	Primary Assembly	chromosome		NC_003028.3	127937	128122	-					cibA		SP_RS00640	186		old_locus_tag=SP_0125
CDS	with_protein	GCF_000006885.1	Primary Assembly	chromosome		NC_003028.3	127937	128122	-	WP_000180803.1	WP_000180803.1		fratricide two-peptide bacteriocin subunit CibA	cibA		SP_RS00640	186	61	
gene	protein_coding	GCF_000006885.1	Primary Assembly	chromosome		NC_003028.3	128300	128983	+					tsaB		SP_RS00645	684		old_locus_tag=SP_0127
CDS	with_protein	GCF_000006885.1	Primary Assembly	chromosome		NC_003028.3	128300	128983	+	WP_000865689.1	WP_000865689.1		tRNA (adenosine(37)-N6)-threonylcarbamoyltransferase complex dimerization subunit type 1 TsaB	tsaB		SP_RS00645	684	227	
gene	protein_coding	GCF_000006885.1	Primary Assembly	chromosome		NC_003028.3	128980	129417	+					rimI		SP_RS00650	438		old_locus_tag=SP_0128
CDS	with_protein	GCF_000006885.1	Primary Assembly	chromosome		NC_003028.3	128980	129417	+	WP_000569828.1	WP_000569828.1		ribosomal protein S18-alanine N-acetyltransferase	rimI		SP_RS00650	438	145	
gene	protein_coding	GCF_000006885.1	Primary Assembly	chromosome		NC_003028.3	129407	130417	+					tsaD		SP_RS00655	1011		old_locus_tag=SP_0129
CDS	with_protein	GCF_000006885.1	Primary Assembly	chromosome		NC_003028.3	129407	130417	+	WP_000655045.1	WP_000655045.1		tRNA (adenosine(37)-N6)-threonylcarbamoyltransferase complex transferase subunit TsaD	tsaD		SP_RS00655	1011	336	
gene	pseudogene	GCF_000006885.1	Primary Assembly	chromosome		NC_003028.3	130463	131763	-							SP_RS00665	1301		partial;pseudo;old_locus_tag=SP_0130
CDS	without_protein	GCF_000006885.1	Primary Assembly	chromosome		NC_003028.3	130463	131763	-				ISL3 family transposase			SP_RS00665	1301		partial;pseudo
gene	pseudogene	GCF_000006885.1	Primary Assembly	chromosome		NC_003028.3	132099	132390	-							SP_RS13830	292		partial;pseudo;old_locus_tag=SP_0131
CDS	without_protein	GCF_000006885.1	Primary Assembly	chromosome		NC_003028.3	132099	132390	-				transposase			SP_RS13830	292		partial;pseudo
gene	pseudogene	GCF_000006885.1	Primary Assembly	chromosome		NC_003028.3	132499	132790	-							SP_RS13835	292		partial;pseudo
CDS	without_protein	GCF_000006885.1	Primary Assembly	chromosome		NC_003028.3	132499	132790	-				IS630 transposase-related protein			SP_RS13835	292		partial;pseudo
gene	protein_coding	GCF_000006885.1	Primary Assembly	chromosome		NC_003028.3	133033	133587	+							SP_RS13225	555		old_locus_tag=SP_0133
CDS	with_protein	GCF_000006885.1	Primary Assembly	chromosome		NC_003028.3	133033	133587	+	WP_001200042.1	WP_001200042.1		glycosyltransferase family 4 protein			SP_RS13225	555	184	
gene	protein_coding	GCF_000006885.1	Primary Assembly	chromosome		NC_003028.3	133696	134238	+							SP_RS13230	543		old_locus_tag=SP_0135
CDS	with_protein	GCF_000006885.1	Primary Assembly	chromosome		NC_003028.3	133696	134238	+	WP_075270813.1	WP_075270813.1		glycosyltransferase family 4 protein			SP_RS13230	543	180	
gene	protein_coding	GCF_000006885.1	Primary Assembly	chromosome		NC_003028.3	134231	135106	+							SP_RS00695	876		old_locus_tag=SP_0136
CDS	with_protein	GCF_000006885.1	Primary Assembly	chromosome		NC_003028.3	134231	135106	+	WP_000375697.1	WP_000375697.1		glycosyltransferase family 2 protein			SP_RS00695	876	291	
gene	protein_coding	GCF_000006885.1	Primary Assembly	chromosome		NC_003028.3	135193	136809	+							SP_RS00700	1617		old_locus_tag=SP_0137
CDS	with_protein	GCF_000006885.1	Primary Assembly	chromosome		NC_003028.3	135193	136809	+	WP_000288029.1	WP_000288029.1		ATP-binding cassette domain-containing protein			SP_RS00700	1617	538	
gene	protein_coding	GCF_000006885.1	Primary Assembly	chromosome		NC_003028.3	137070	137498	+							SP_RS00710	429		old_locus_tag=SP_0138
CDS	with_protein	GCF_000006885.1	Primary Assembly	chromosome		NC_003028.3	137070	137498	+	WP_001290269.1	WP_001290269.1		hypothetical protein			SP_RS00710	429	142	
gene	protein_coding	GCF_000006885.1	Primary Assembly	chromosome		NC_003028.3	137510	138259	+							SP_RS00715	750		old_locus_tag=SP_0139
CDS	with_protein	GCF_000006885.1	Primary Assembly	chromosome		NC_003028.3	137510	138259	+	WP_000069854.1	WP_000069854.1		PIG-L family deacetylase			SP_RS00715	750	249	
gene	pseudogene	GCF_000006885.1	Primary Assembly	chromosome		NC_003028.3	138272	139443	+							SP_RS00720	1172		pseudo;old_locus_tag=SP_0140
CDS	without_protein	GCF_000006885.1	Primary Assembly	chromosome		NC_003028.3	138272	139443	+				nucleotide sugar dehydrogenase			SP_RS00720	1172		pseudo
gene	protein_coding	GCF_000006885.1	Primary Assembly	chromosome		NC_003028.3	139839	140702	+							SP_RS00725	864		old_locus_tag=SP_0141
CDS	with_protein	GCF_000006885.1	Primary Assembly	chromosome		NC_003028.3	139839	140702	+	WP_000572855.1	WP_000572855.1		XRE/MutR family transcriptional regulator			SP_RS00725	864	287	
gene	protein_coding	GCF_000006885.1	Primary Assembly	chromosome		NC_003028.3	140988	141221	+							SP_RS00730	234		old_locus_tag=SP_0142
CDS	with_protein	GCF_000006885.1	Primary Assembly	chromosome		NC_003028.3	140988	141221	+	WP_000933479.1	WP_000933479.1		hypothetical protein			SP_RS00730	234	77	
gene	protein_coding	GCF_000006885.1	Primary Assembly	chromosome		NC_003028.3	141243	141920	+							SP_RS00735	678		old_locus_tag=SP_0143
CDS	with_protein	GCF_000006885.1	Primary Assembly	chromosome		NC_003028.3	141243	141920	+	WP_000738305.1	WP_000738305.1		CPBP family intramembrane glutamic endopeptidase			SP_RS00735	678	225	
gene	protein_coding	GCF_000006885.1	Primary Assembly	chromosome		NC_003028.3	141932	142597	+							SP_RS00740	666		old_locus_tag=SP_0144
CDS	with_protein	GCF_000006885.1	Primary Assembly	chromosome		NC_003028.3	141932	142597	+	WP_000720789.1	WP_000720789.1		CPBP family intramembrane glutamic endopeptidase			SP_RS00740	666	221	
gene	protein_coding	GCF_000006885.1	Primary Assembly	chromosome		NC_003028.3	142669	143895	+							SP_RS00745	1227		old_locus_tag=SP_0145
CDS	with_protein	GCF_000006885.1	Primary Assembly	chromosome		NC_003028.3	142669	143895	+	WP_000862421.1	WP_000862421.1		MFS transporter			SP_RS00745	1227	408	
gene	protein_coding	GCF_000006885.1	Primary Assembly	chromosome		NC_003028.3	144130	144369	-							SP_RS13235	240		
CDS	with_protein	GCF_000006885.1	Primary Assembly	chromosome		NC_003028.3	144130	144369	-	WP_000692949.1	WP_000692949.1		hypothetical protein			SP_RS13235	240	79	
