# feature	class	assembly	assembly_unit	seq_type	chromosome	genomic_accession	start	end	strand	product_accession	non-redundant_refseq	related_accession	name	symbol	GeneID	locus_tag	feature_interval_length	product_length	attributes
gene	protein_coding	GCF_000007045.1	Primary Assembly	chromosome		NC_003098.1	84533	85585	+							SPR_RS00420	1053		old_locus_tag=spr0077
CDS	with_protein	GCF_000007045.1	Primary Assembly	chromosome		NC_003098.1	84533	85585	+	WP_000769768.1	WP_000769768.1		HAMP domain-containing sensor histidine kinase			SPR_RS00420	1053	350	
gene	protein_coding	GCF_000007045.1	Primary Assembly	chromosome		NC_003098.1	85780	86391	+					rpsD		SPR_RS00425	612		old_locus_tag=spr0078
CDS	with_protein	GCF_000007045.1	Primary Assembly	chromosome		NC_003098.1	85780	86391	+	WP_000092756.1	WP_000092756.1		30S ribosomal protein S4	rpsD		SPR_RS00425	612	203	
gene	pseudogene	GCF_000007045.1	Primary Assembly	chromosome		NC_003098.1	86577	86732	+							SPR_RS00430	156		partial;pseudo;old_locus_tag=spr0079
CDS	without_protein	GCF_000007045.1	Primary Assembly	chromosome		NC_003098.1	86577	86732	+				IS630 transposase-related protein			SPR_RS00430	156		partial;pseudo
gene	pseudogene	GCF_000007045.1	Primary Assembly	chromosome		NC_003098.1	86836	86973	-							SPR_RS00435	138		partial;pseudo
CDS	without_protein	GCF_000007045.1	Primary Assembly	chromosome		NC_003098.1	86836	86973	-				IS630 family transposase			SPR_RS00435	138		partial;pseudo
gene	protein_coding	GCF_000007045.1	Primary Assembly	chromosome		NC_003098.1	87053	87313	+							SPR_RS00440	261		old_locus_tag=spr0080
CDS	with_protein	GCF_000007045.1	Primary Assembly	chromosome		NC_003098.1	87053	87313	+	WP_000148260.1	WP_000148260.1		hypothetical protein			SPR_RS00440	261	86	
gene	protein_coding	GCF_000007045.1	Primary Assembly	chromosome		NC_003098.1	87267	87488	+							SPR_RS00445	222		
CDS	with_protein	GCF_000007045.1	Primary Assembly	chromosome		NC_003098.1	87267	87488	+	WP_001809441.1	WP_001809441.1		hypothetical protein			SPR_RS00445	222	73	
gene	protein_coding	GCF_000007045.1	Primary Assembly	chromosome		NC_003098.1	87807	88736	+							SPR_RS00450	930		old_locus_tag=spr0081
CDS	with_protein	GCF_000007045.1	Primary Assembly	chromosome		NC_003098.1	87807	88736	+	WP_000714582.1	WP_000714582.1		ABC transporter permease			SPR_RS00450	930	309	
gene	protein_coding	GCF_000007045.1	Primary Assembly	chromosome		NC_003098.1	88750	89673	+							SPR_RS00455	924		old_locus_tag=spr0082
CDS	with_protein	GCF_000007045.1	Primary Assembly	chromosome		NC_003098.1	88750	89673	+	WP_001075102.1	WP_001075102.1		carbohydrate ABC transporter permease			SPR_RS00455	924	307	
gene	protein_coding	GCF_000007045.1	Primary Assembly	chromosome		NC_003098.1	89747	89872	-							SPR_RS10925	126		
CDS	with_protein	GCF_000007045.1	Primary Assembly	chromosome		NC_003098.1	89747	89872	-	WP_001818081.1	WP_001818081.1		hypothetical protein			SPR_RS10925	126	41	
gene	protein_coding	GCF_000007045.1	Primary Assembly	chromosome		NC_003098.1	89931	91406	+							SPR_RS00460	1476		old_locus_tag=spr0083
CDS	with_protein	GCF_000007045.1	Primary Assembly	chromosome		NC_003098.1	89931	91406	+	WP_000800407.1	WP_000800407.1		ABC transporter substrate-binding protein			SPR_RS00460	1476	491	
gene	protein_coding	GCF_000007045.1	Primary Assembly	chromosome		NC_003098.1	91678	92664	+							SPR_RS00465	987		old_locus_tag=spr0084
CDS	with_protein	GCF_000007045.1	Primary Assembly	chromosome		NC_003098.1	91678	92664	+	WP_001030031.1	WP_001030031.1		rhodanese-related sulfurtransferase			SPR_RS00465	987	328	
gene	protein_coding	GCF_000007045.1	Primary Assembly	chromosome		NC_003098.1	92786	93646	+							SPR_RS00470	861		old_locus_tag=spr0085
CDS	with_protein	GCF_000007045.1	Primary Assembly	chromosome		NC_003098.1	92786	93646	+	WP_001140349.1	WP_001140349.1		DUF4299 family protein			SPR_RS00470	861	286	
gene	protein_coding	GCF_000007045.1	Primary Assembly	chromosome		NC_003098.1	93718	94782	-							SPR_RS00475	1065		old_locus_tag=spr0086
CDS	with_protein	GCF_000007045.1	Primary Assembly	chromosome		NC_003098.1	93718	94782	-	WP_000808449.1	WP_000808449.1		DUF6574 domain-containing protein			SPR_RS00475	1065	354	
gene	protein_coding	GCF_000007045.1	Primary Assembly	chromosome		NC_003098.1	94845	95756	-							SPR_RS00480	912		old_locus_tag=spr0087
CDS	with_protein	GCF_000007045.1	Primary Assembly	chromosome		NC_003098.1	94845	95756	-	WP_001233696.1	WP_001233696.1		DUF4097 domain-containing protein			SPR_RS00480	912	303	
gene	protein_coding	GCF_000007045.1	Primary Assembly	chromosome		NC_003098.1	95749	96342	-							SPR_RS00485	594		old_locus_tag=spr0088
CDS	with_protein	GCF_000007045.1	Primary Assembly	chromosome		NC_003098.1	95749	96342	-	WP_000198679.1	WP_000198679.1		DUF1700 domain-containing protein			SPR_RS00485	594	197	
gene	protein_coding	GCF_000007045.1	Primary Assembly	chromosome		NC_003098.1	96329	96655	-							SPR_RS00490	327		old_locus_tag=spr0089
CDS	with_protein	GCF_000007045.1	Primary Assembly	chromosome		NC_003098.1	96329	96655	-	WP_000273864.1	WP_000273864.1		PadR family transcriptional regulator			SPR_RS00490	327	108	
gene	protein_coding	GCF_000007045.1	Primary Assembly	chromosome		NC_003098.1	96794	97960	-							SPR_RS00495	1167		old_locus_tag=spr0090
CDS	with_protein	GCF_000007045.1	Primary Assembly	chromosome		NC_003098.1	96794	97960	-	WP_000744894.1	WP_000744894.1		CynX/NimT family MFS transporter			SPR_RS00495	1167	388	
gene	protein_coding	GCF_000007045.1	Primary Assembly	chromosome		NC_003098.1	98018	99175	+							SPR_RS00500	1158		old_locus_tag=spr0091
CDS	with_protein	GCF_000007045.1	Primary Assembly	chromosome		NC_003098.1	98018	99175	+	WP_000096185.1	WP_000096185.1		glycosyltransferase family 2 protein			SPR_RS00500	1158	385	
gene	protein_coding	GCF_000007045.1	Primary Assembly	chromosome		NC_003098.1	99217	101067	+							SPR_RS00505	1851		old_locus_tag=spr0092
CDS	with_protein	GCF_000007045.1	Primary Assembly	chromosome		NC_003098.1	99217	101067	+	WP_001035701.1	WP_001035701.1		polysaccharide biosynthesis protein			SPR_RS00505	1851	616	
gene	protein_coding	GCF_000007045.1	Primary Assembly	chromosome		NC_003098.1	101153	101413	-							SPR_RS10540	261		
CDS	with_protein	GCF_000007045.1	Primary Assembly	chromosome		NC_003098.1	101153	101413	-	WP_000693195.1	WP_000693195.1		hypothetical protein			SPR_RS10540	261	86	
gene	protein_coding	GCF_000007045.1	Primary Assembly	chromosome		NC_003098.1	101463	102095	-							SPR_RS00515	633		old_locus_tag=spr0093
CDS	with_protein	GCF_000007045.1	Primary Assembly	chromosome		NC_003098.1	101463	102095	-	WP_000200897.1	WP_000200897.1		HAD family hydrolase			SPR_RS00515	633	210	
gene	protein_coding	GCF_000007045.1	Primary Assembly	chromosome		NC_003098.1	102117	102989	-					sdaAA		SPR_RS00520	873		old_locus_tag=spr0094
CDS	with_protein	GCF_000007045.1	Primary Assembly	chromosome		NC_003098.1	102117	102989	-	WP_000500038.1	WP_000500038.1		L-serine ammonia-lyase, iron-sulfur-dependent, subunit alpha	sdaAA		SPR_RS00520	873	290	
gene	protein_coding	GCF_000007045.1	Primary Assembly	chromosome		NC_003098.1	102998	103669	-					sdaAB		SPR_RS00525	672		old_locus_tag=spr0095
CDS	with_protein	GCF_000007045.1	Primary Assembly	chromosome		NC_003098.1	102998	103669	-	WP_000838912.1	WP_000838912.1		L-serine ammonia-lyase, iron-sulfur-dependent subunit beta	sdaAB		SPR_RS00525	672	223	
gene	protein_coding	GCF_000007045.1	Primary Assembly	chromosome		NC_003098.1	103911	104414	+							SPR_RS00530	504		old_locus_tag=spr0096
CDS	with_protein	GCF_000007045.1	Primary Assembly	chromosome		NC_003098.1	103911	104414	+	WP_000836441.1	WP_000836441.1		LysM peptidoglycan-binding domain-containing protein			SPR_RS00530	504	167	
gene	pseudogene	GCF_000007045.1	Primary Assembly	chromosome		NC_003098.1	104466	104791	-							SPR_RS00535	326		partial;pseudo;old_locus_tag=spr0097
CDS	without_protein	GCF_000007045.1	Primary Assembly	chromosome		NC_003098.1	104466	104791	-				DNA-binding protein			SPR_RS00535	326		partial;pseudo
gene	protein_coding	GCF_000007045.1	Primary Assembly	chromosome		NC_003098.1	105242	105490	+							SPR_RS00540	249		old_locus_tag=spr0098
CDS	with_protein	GCF_000007045.1	Primary Assembly	chromosome		NC_003098.1	105242	105490	+	WP_000227119.1	WP_000227119.1		lactococcin 972 family bacteriocin			SPR_RS00540	249	82	
gene	protein_coding	GCF_000007045.1	Primary Assembly	chromosome		NC_003098.1	105545	107653	+							SPR_RS00545	2109		old_locus_tag=spr0099
CDS	with_protein	GCF_000007045.1	Primary Assembly	chromosome		NC_003098.1	105545	107653	+	WP_000723959.1	WP_000723959.1		bacteriocin-associated integral membrane family protein			SPR_RS00545	2109	702	
gene	protein_coding	GCF_000007045.1	Primary Assembly	chromosome		NC_003098.1	107650	108291	+							SPR_RS00550	642		old_locus_tag=spr0100
CDS	with_protein	GCF_000007045.1	Primary Assembly	chromosome		NC_003098.1	107650	108291	+	WP_000571330.1	WP_000571330.1		ABC transporter ATP-binding protein			SPR_RS00550	642	213	
gene	protein_coding	GCF_000007045.1	Primary Assembly	chromosome		NC_003098.1	108497	109303	+							SPR_RS00555	807		old_locus_tag=spr0101
CDS	with_protein	GCF_000007045.1	Primary Assembly	chromosome		NC_003098.1	108497	109303	+	WP_001038474.1	WP_001038474.1		ABC transporter substrate-binding protein			SPR_RS00555	807	268	
gene	protein_coding	GCF_000007045.1	Primary Assembly	chromosome		NC_003098.1	109320	110516	+							SPR_RS00560	1197		old_locus_tag=spr0102
CDS	with_protein	GCF_000007045.1	Primary Assembly	chromosome		NC_003098.1	109320	110516	+	WP_001814401.1	WP_001814401.1		argininosuccinate synthase			SPR_RS00560	1197	398	
gene	protein_coding	GCF_000007045.1	Primary Assembly	chromosome		NC_003098.1	110545	111936	+					argH		SPR_RS00565	1392		old_locus_tag=spr0103
CDS	with_protein	GCF_000007045.1	Primary Assembly	chromosome		NC_003098.1	110545	111936	+	WP_001107614.1	WP_001107614.1		argininosuccinate lyase	argH		SPR_RS00565	1392	463	
gene	protein_coding	GCF_000007045.1	Primary Assembly	chromosome		NC_003098.1	112225	113088	-							SPR_RS00570	864		old_locus_tag=spr0104
CDS	with_protein	GCF_000007045.1	Primary Assembly	chromosome		NC_003098.1	112225	113088	-	WP_001268172.1	WP_001268172.1		helix-turn-helix domain-containing protein			SPR_RS00570	864	287	
gene	pseudogene	GCF_000007045.1	Primary Assembly	chromosome		NC_003098.1	113554	115773	+							SPR_RS11035	2220		pseudo;old_locus_tag=spr0106
CDS	without_protein	GCF_000007045.1	Primary Assembly	chromosome		NC_003098.1	113554	115773	+				peptidase domain-containing ABC transporter			SPR_RS11035	2220		pseudo
gene	protein_coding	GCF_000007045.1	Primary Assembly	chromosome		NC_003098.1	115766	116233	+							SPR_RS00590	468		old_locus_tag=spr0107
CDS	with_protein	GCF_000007045.1	Primary Assembly	chromosome		NC_003098.1	115766	116233	+	WP_001096142.1	WP_001096142.1		GyrI-like domain-containing protein			SPR_RS00590	468	155	
gene	protein_coding	GCF_000007045.1	Primary Assembly	chromosome		NC_003098.1	116230	117582	+							SPR_RS00595	1353		old_locus_tag=spr0108
CDS	with_protein	GCF_000007045.1	Primary Assembly	chromosome		NC_003098.1	116230	117582	+	WP_000781030.1	WP_000781030.1		HlyD family efflux transporter periplasmic adaptor subunit			SPR_RS00595	1353	450	
gene	protein_coding	GCF_000007045.1	Primary Assembly	chromosome		NC_003098.1	117728	118108	+							SPR_RS00600	381		old_locus_tag=spr0109
CDS	with_protein	GCF_000007045.1	Primary Assembly	chromosome		NC_003098.1	117728	118108	+	WP_000424424.1	WP_000424424.1		SP_0115 family bacteriocin-like peptide			SPR_RS00600	381	126	
gene	protein_coding	GCF_000007045.1	Primary Assembly	chromosome		NC_003098.1	118110	118316	+							SPR_RS10555	207		
CDS	with_protein	GCF_000007045.1	Primary Assembly	chromosome		NC_003098.1	118110	118316	+	WP_014632394.1	WP_014632394.1		hypothetical protein			SPR_RS10555	207	68	
gene	pseudogene	GCF_000007045.1	Primary Assembly	chromosome		NC_003098.1	118611	118937	-							SPR_RS00605	327		partial;pseudo;old_locus_tag=spr0110
CDS	without_protein	GCF_000007045.1	Primary Assembly	chromosome		NC_003098.1	118611	118937	-				DNA-binding protein			SPR_RS00605	327		partial;pseudo
gene	protein_coding	GCF_000007045.1	Primary Assembly	chromosome		NC_003098.1	119688	120059	+							SPR_RS00610	372		old_locus_tag=spr0111
CDS	with_protein	GCF_000007045.1	Primary Assembly	chromosome		NC_003098.1	119688	120059	+	WP_000424429.1	WP_000424429.1		SPH_0218 family bacteriocin-like peptide			SPR_RS00610	372	123	
gene	protein_coding	GCF_000007045.1	Primary Assembly	chromosome		NC_003098.1	120067	120279	+							SPR_RS00615	213		old_locus_tag=spr0112
CDS	with_protein	GCF_000007045.1	Primary Assembly	chromosome		NC_003098.1	120067	120279	+	WP_000909533.1	WP_000909533.1		hypothetical protein			SPR_RS00615	213	70	
gene	protein_coding	GCF_000007045.1	Primary Assembly	chromosome		NC_003098.1	120653	120778	+							SPR_RS10930	126		
CDS	with_protein	GCF_000007045.1	Primary Assembly	chromosome		NC_003098.1	120653	120778	+	WP_000201419.1	WP_000201419.1		hypothetical protein			SPR_RS10930	126	41	
gene	protein_coding	GCF_000007045.1	Primary Assembly	chromosome		NC_003098.1	121084	122142	+							SPR_RS00620	1059		old_locus_tag=spr0113
CDS	with_protein	GCF_000007045.1	Primary Assembly	chromosome		NC_003098.1	121084	122142	+	WP_001812342.1	WP_001812342.1		hypothetical protein			SPR_RS00620	1059	352	
gene	protein_coding	GCF_000007045.1	Primary Assembly	chromosome		NC_003098.1	122456	123433	+							SPR_RS00625	978		old_locus_tag=spr0114
CDS	with_protein	GCF_000007045.1	Primary Assembly	chromosome		NC_003098.1	122456	123433	+	WP_000792249.1	WP_000792249.1		hypothetical protein			SPR_RS00625	978	325	
gene	protein_coding	GCF_000007045.1	Primary Assembly	chromosome		NC_003098.1	123810	124184	+							SPR_RS00630	375		old_locus_tag=spr0115
CDS	with_protein	GCF_000007045.1	Primary Assembly	chromosome		NC_003098.1	123810	124184	+	WP_000424414.1	WP_000424414.1		SPH_0224 family bacteriocin-like peptide			SPR_RS00630	375	124	
gene	protein_coding	GCF_000007045.1	Primary Assembly	chromosome		NC_003098.1	124191	124373	+							SPR_RS10560	183		old_locus_tag=spr0116
CDS	with_protein	GCF_000007045.1	Primary Assembly	chromosome		NC_003098.1	124191	124373	+	WP_000511668.1	WP_000511668.1		hypothetical protein			SPR_RS10560	183	60	
gene	protein_coding	GCF_000007045.1	Primary Assembly	chromosome		NC_003098.1	124392	125294	+							SPR_RS00640	903		old_locus_tag=spr0117
CDS	with_protein	GCF_000007045.1	Primary Assembly	chromosome		NC_003098.1	124392	125294	+	WP_000619760.1	WP_000619760.1		hypothetical protein			SPR_RS00640	903	300	
gene	protein_coding	GCF_000007045.1	Primary Assembly	chromosome		NC_003098.1	125350	125703	+							SPR_RS00645	354		old_locus_tag=spr0118
CDS	with_protein	GCF_000007045.1	Primary Assembly	chromosome		NC_003098.1	125350	125703	+	WP_000424442.1	WP_000424442.1		hypothetical protein			SPR_RS00645	354	117	
gene	protein_coding	GCF_000007045.1	Primary Assembly	chromosome		NC_003098.1	125700	126428	+							SPR_RS00650	729		old_locus_tag=spr0119
CDS	with_protein	GCF_000007045.1	Primary Assembly	chromosome		NC_003098.1	125700	126428	+	WP_000072891.1	WP_000072891.1		hypothetical protein			SPR_RS00650	729	242	
gene	protein_coding	GCF_000007045.1	Primary Assembly	chromosome		NC_003098.1	126907	127104	+							SPR_RS10565	198		
CDS	with_protein	GCF_000007045.1	Primary Assembly	chromosome		NC_003098.1	126907	127104	+	WP_000680086.1	WP_000680086.1		hypothetical protein			SPR_RS10565	198	65	
gene	protein_coding	GCF_000007045.1	Primary Assembly	chromosome		NC_003098.1	127563	127802	+							SPR_RS00655	240		old_locus_tag=spr0120
CDS	with_protein	GCF_000007045.1	Primary Assembly	chromosome		NC_003098.1	127563	127802	+	WP_000770317.1	WP_000770317.1		hypothetical protein			SPR_RS00655	240	79	
gene	protein_coding	GCF_000007045.1	Primary Assembly	chromosome		NC_003098.1	127787	128065	+							SPR_RS00660	279		
CDS	with_protein	GCF_000007045.1	Primary Assembly	chromosome		NC_003098.1	127787	128065	+	WP_001819759.1	WP_001819759.1		hypothetical protein			SPR_RS00660	279	92	
gene	protein_coding	GCF_000007045.1	Primary Assembly	chromosome		NC_003098.1	128371	130215	+					pspA		SPR_RS00665	1845		old_locus_tag=spr0121
CDS	with_protein	GCF_000007045.1	Primary Assembly	chromosome		NC_003098.1	128371	130215	+	WP_373868821.1	WP_373868821.1		pneumococcal surface protein A	pspA		SPR_RS00665	1845	614	
gene	protein_coding	GCF_000007045.1	Primary Assembly	chromosome		NC_003098.1	130616	131737	+					mnmA		SPR_RS00670	1122		old_locus_tag=spr0122
CDS	with_protein	GCF_000007045.1	Primary Assembly	chromosome		NC_003098.1	130616	131737	+	WP_001282986.1	WP_001282986.1		tRNA 2-thiouridine(34) synthase MnmA	mnmA		SPR_RS00670	1122	373	
gene	protein_coding	GCF_000007045.1	Primary Assembly	chromosome		NC_003098.1	131878	132333	+							SPR_RS00675	456		old_locus_tag=spr0123
CDS	with_protein	GCF_000007045.1	Primary Assembly	chromosome		NC_003098.1	131878	132333	+	WP_000193624.1	WP_000193624.1		NUDIX hydrolase			SPR_RS00675	456	151	
gene	protein_coding	GCF_000007045.1	Primary Assembly	chromosome		NC_003098.1	132343	134256	+					mnmG		SPR_RS00680	1914		old_locus_tag=spr0124
CDS	with_protein	GCF_000007045.1	Primary Assembly	chromosome		NC_003098.1	132343	134256	+	WP_000639151.1	WP_000639151.1		tRNA uridine-5-carboxymethylaminomethyl(34) synthesis enzyme MnmG	mnmG		SPR_RS00680	1914	637	
gene	protein_coding	GCF_000007045.1	Primary Assembly	chromosome		NC_003098.1	134636	136315	-					rnjA		SPR_RS00685	1680		old_locus_tag=spr0125
CDS	with_protein	GCF_000007045.1	Primary Assembly	chromosome		NC_003098.1	134636	136315	-	WP_000331983.1	WP_000331983.1		ribonuclease J1	rnjA		SPR_RS00685	1680	559	
gene	protein_coding	GCF_000007045.1	Primary Assembly	chromosome		NC_003098.1	136317	136550	-							SPR_RS00690	234		old_locus_tag=spr0126
CDS	with_protein	GCF_000007045.1	Primary Assembly	chromosome		NC_003098.1	136317	136550	-	WP_000639589.1	WP_000639589.1		DNA-dependent RNA polymerase subunit epsilon			SPR_RS00690	234	77	
gene	pseudogene	GCF_000007045.1	Primary Assembly	chromosome		NC_003098.1	136830	137045	+							SPR_RS10570	216		pseudo
CDS	without_protein	GCF_000007045.1	Primary Assembly	chromosome		NC_003098.1	136830	137045	+				hypothetical protein			SPR_RS10570	216		pseudo
gene	protein_coding	GCF_000007045.1	Primary Assembly	chromosome		NC_003098.1	137368	137520	-					cibB		SPR_RS00695	153		old_locus_tag=spr0127
CDS	with_protein	GCF_000007045.1	Primary Assembly	chromosome		NC_003098.1	137368	137520	-	WP_000977347.1	WP_000977347.1		fratricide two-peptide bacteriocin subunit CibB	cibB		SPR_RS00695	153	50	
gene	protein_coding	GCF_000007045.1	Primary Assembly	chromosome		NC_003098.1	137522	137707	-					cibA		SPR_RS00700	186		old_locus_tag=spr0128
CDS	with_protein	GCF_000007045.1	Primary Assembly	chromosome		NC_003098.1	137522	137707	-	WP_000180803.1	WP_000180803.1		fratricide two-peptide bacteriocin subunit CibA	cibA		SPR_RS00700	186	61	
gene	protein_coding	GCF_000007045.1	Primary Assembly	chromosome		NC_003098.1	137885	138568	+					tsaB		SPR_RS00705	684		old_locus_tag=spr0129
CDS	with_protein	GCF_000007045.1	Primary Assembly	chromosome		NC_003098.1	137885	138568	+	WP_000865694.1	WP_000865694.1		tRNA (adenosine(37)-N6)-threonylcarbamoyltransferase complex dimerization subunit type 1 TsaB	tsaB		SPR_RS00705	684	227	
gene	protein_coding	GCF_000007045.1	Primary Assembly	chromosome		NC_003098.1	138565	139002	+					rimI		SPR_RS00710	438		old_locus_tag=spr0130
CDS	with_protein	GCF_000007045.1	Primary Assembly	chromosome		NC_003098.1	138565	139002	+	WP_000569840.1	WP_000569840.1		ribosomal protein S18-alanine N-acetyltransferase	rimI		SPR_RS00710	438	145	
gene	protein_coding	GCF_000007045.1	Primary Assembly	chromosome		NC_003098.1	138992	140002	+					tsaD		SPR_RS00715	1011		old_locus_tag=spr0131
CDS	with_protein	GCF_000007045.1	Primary Assembly	chromosome		NC_003098.1	138992	140002	+	WP_000655051.1	WP_000655051.1		tRNA (adenosine(37)-N6)-threonylcarbamoyltransferase complex transferase subunit TsaD	tsaD		SPR_RS00715	1011	336	
